Dataset,soc_id,xd_id,SpecRef,Year,DND.VarID_Code,VarID,Code,Comment,References,DND.SourceCodedData,DND.Display,DND.AdminComment
LRB,B20,xd913,,1974,33_1,33,1,,,,,
LRB,B21,xd914,,1978,33_4,33,4,,,,,
LRB,B22,xd635,,1900,33_1,33,1,,,,,
LRB,B23,xd915,,1900,33_1,33,1,,,,,
LRB,B24,xd636,,1900,33_1,33,1,,,,,
LRB,B25,xd617,,1920,33_1,33,1,,,,,
LRB,B26,xd634,,1900,33_1,33,1,,,,,
LRB,B27,xd620,,1933,33_1,33,1,,,,,
LRB,B28,xd622,,1860,33_1,33,1,,,,,
LRB,B35,xd1330,,1950,33_2,33,2,,,,,
LRB,B36,xd1358,,1960,33_1,33,1,,,,,
LRB,B37,xd916,,1968,33_1,33,1,,,,,
LRB,B38,xd1345,,1989,33_1,33,1,,,,,
LRB,B39,xd1347,,1960,33_1,33,1,,,,,
LRB,B40,xd917,,1990,33_1,33,1,,,,,
LRB,B41,xd1397,,1920,33_1,33,1,,,,,
LRB,B42,xd1403,,1901,33_1,33,1,,,,,
LRB,B43,xd1362,,1940,33_1,33,1,,,,,
LRB,B44,xd918,,1968,33_1,33,1,,,,,
LRB,B45,xd1401,,1938,33_1,33,1,,,,,
LRB,B46,xd919,,1600,33_2,33,2,,,,,
LRB,B47,xd920,,1975,33_1,33,1,,,,,
LRB,B48,xd1413,,1880,33_1,33,1,,,,,
LRB,B49,xd921,,1954,33_1,33,1,,,,,
LRB,B50,xd1411,,1910,33_1,33,1,,,,,
LRB,B51,xd1386,,1870,33_1,33,1,,,,,
LRB,B52,xd922,,1880,33_1,33,1,,,,,
LRB,B53,xd1387,,1900,33_1,33,1,,,,,
LRB,B54,xd1385,,1880,33_1,33,1,,,,,
LRB,B55,xd1383,,1870,33_1,33,1,,,,,
LRB,B60,xd923,,1980,33_1,33,1,,,,,
LRB,B61,xd924,,1976,33_1,33,1,,,,,
LRB,B62,xd925,,1977,33_1,33,1,,,,,
LRB,B63,xd926,,1980,33_1,33,1,,,,,
LRB,B64,xd927,,1980,33_1,33,1,,,,,
LRB,B65,xd5,,1930,33_1,33,1,,,,,
LRB,B66,xd928,,NA,33_1,33,1,,,,,
LRB,B67,xd929,,1950,33_3,33,3,,,,,
LRB,B68,xd930,,1920,33_1,33,1,,,,,
LRB,B69,xd9,,1910,33_1,33,1,,,,,
LRB,B70,xd2,,1920,33_1,33,1,,,,,
LRB,B71,xd931,,1928,33_1,33,1,,,,,
LRB,B72,xd1,,1950,33_1,33,1,,,,,
LRB,B73,xd7,,1910,33_1,33,1,,,,,
LRB,B74,xd932,,1962,33_1,33,1,,,,,
LRB,B75,xd933,,1976,33_1,33,1,,,,,
LRB,B76,xd934,,1968,33_1,33,1,,,,,
LRB,B77,xd935,,1920,33_1,33,1,,,,,
LRB,B78,xd936,,1950,33_1,33,1,,,,,
LRB,B79,xd8,,NA,33_1,33,1,,,,,
LRB,B82,xd937,,1848,33_1,33,1,,,,,
LRB,B83,xd938,,1900,33_1,33,1,,,,,
LRB,B84,xd939,,1978,33_1,33,1,,,,,
LRB,B85,xd940,,1970,33_1,33,1,,,,,
LRB,B86,xd941,,1973,33_1,33,1,,,,,
LRB,B87,xd774,,1950,33_1,33,1,,,,,
LRB,B88,xd777,,1930,33_1,33,1,,,,,
LRB,B89,xd942,,1920,33_1,33,1,,,,,
LRB,B90,xd781,,1920,33_1,33,1,,,,,
LRB,B91,xd943,,1920,33_1,33,1,,,,,
LRB,B92,xd944,,1960,33_1,33,1,,,,,
LRB,B93,xd945,,1930,33_1,33,1,,,,,
LRB,B94,xd775,,1937,33_1,33,1,,,,,
LRB,B95,xd778,,1920,33_1,33,1,,,,,
LRB,B96,xd946,,1880,33_1,33,1,,,,,
LRB,B97,xd776,,1930,33_1,33,1,,,,,
LRB,B98,xd947,,1926,33_1,33,1,,,,,
LRB,B99,xd948,,1900,33_1,33,1,,,,,
LRB,B100,xd949,,NA,33_1,33,1,,,,,
LRB,B101,xd950,,1934,33_1,33,1,,,,,
LRB,B102,xd951,,1909,33_1,33,1,,,,,
LRB,B103,xd952,,1928,33_1,33,1,,,,,
LRB,B104,xd953,,NA,33_1,33,1,,,,,
LRB,B105,xd954,,1900,33_1,33,1,,,,,
LRB,B106,xd780,,1910,33_1,33,1,,,,,
LRB,B107,xd955,,1870,33_1,33,1,,,,,
LRB,B108,xd956,,1934,33_1,33,1,,,,,
LRB,B109,xd773,,1965,33_1,33,1,,,,,
LRB,B110,xd957,,1880,33_1,33,1,,,,,
LRB,B111,xd958,,1960,33_1,33,1,,,,,
LRB,B112,xd959,,1968,33_1,33,1,,,,,
LRB,B113,xd960,,1936,33_1,33,1,,,,,
LRB,B114,xd961,,1848,33_1,33,1,,,,,
LRB,B115,xd962,,1840,33_1,33,1,,,,,
LRB,B116,xd963,,1900,33_1,33,1,,,,,
LRB,B117,xd964,,1965,33_1,33,1,,,,,
LRB,B118,xd965,,1968,33_1,33,1,,,,,
LRB,B119,xd966,,1850,33_1,33,1,,,,,
LRB,B120,xd967,,1968,33_1,33,1,,,,,
LRB,B121,xd779,,1900,33_1,33,1,,,,,
LRB,B122,xd968,,1870,33_1,33,1,,,,,
LRB,B123,xd969,,1922,33_1,33,1,,,,,
LRB,B124,xd772,,1900,33_1,33,1,,,,,
LRB,B125,xd970,,1880,33_1,33,1,,,,,
LRB,B126,xd971,,1912,33_1,33,1,,,,,
LRB,B127,xd972,,1941,33_1,33,1,,,,,
LRB,B128,xd973,,1890,33_1,33,1,,,,,
LRB,B129,xd974,,1840,33_1,33,1,,,,,
LRB,B130,xd784,,1910,33_1,33,1,,,,,
LRB,B131,xd975,,1850,33_1,33,1,,,,,
LRB,B132,xd976,,1850,33_1,33,1,,,,,
LRB,B133,xd977,,1850,33_1,33,1,,,,,
LRB,B134,xd978,,1850,33_1,33,1,,,,,
LRB,B135,xd979,,1850,33_1,33,1,,,,,
LRB,B136,xd980,,1830,33_1,33,1,,,,,
LRB,B137,xd783,,1830,33_1,33,1,,,,,
LRB,B143,xd1289,,1900,33_1,33,1,,,,,
LRB,B144,xd1131,,1870,33_1,33,1,,,,,
LRB,B145,xd1132,,1870,33_4,33,4,,,,,
LRB,B146,xd1134,,1880,33_1,33,1,,,,,
LRB,B147,xd1137,,1850,33_1,33,1,,,,,
LRB,B148,xd1123,,1860,33_4,33,4,,,,,
LRB,B149,xd1130,,1870,33_3,33,3,,,,,
LRB,B150,xd1133,,1860,33_3,33,3,,,,,
LRB,B151,xd1124,,1860,33_4,33,4,,,,,
LRB,B152,xd1118,,1850,33_4,33,4,,,,,
LRB,B153,xd1107,,1850,33_4,33,4,,,,,
LRB,B154,xd1129,,1850,33_3,33,3,,,,,
LRB,B155,xd1121,,1850,33_4,33,4,,,,,
LRB,B156,xd1128,,1770,33_4,33,4,,,,,
LRB,B157,xd1122,,1870,33_3,33,3,,,,,
LRB,B158,xd1116,,1860,33_4,33,4,,,,,
LRB,B159,xd1116,,1860,33_4,33,4,,,,,
LRB,B160,xd1112,,1860,33_4,33,4,,,,,
LRB,B161,xd1127,,1860,33_4,33,4,,,,,
LRB,B162,xd1094,,1860,33_3,33,3,,,,,
LRB,B163,xd1111,,1850,33_4,33,4,,,,,
LRB,B164,xd1125,,1805,33_4,33,4,,,,,
LRB,B165,xd1117,,1860,33_4,33,4,,,,,
LRB,B166,xd1100,,1860,33_4,33,4,,,,,
LRB,B167,xd1098,,NA,33_4,33,4,,,,,
LRB,B168,xd983,,1850,33_4,33,4,,,,,
LRB,B169,xd1099,,NA,33_4,33,4,,,,,
LRB,B170,xd1120,,NA,33_4,33,4,,,,,
LRB,B171,xd1138,,1850,33_4,33,4,,,,,
LRB,B172,xd1119,,1860,33_4,33,4,,,,,
LRB,B173,xd1115,,1860,33_4,33,4,,,,,
LRB,B174,xd1109,,1860,33_3,33,3,,,,,
LRB,B175,xd1136,,1850,33_3,33,3,,,,,
LRB,B176,xd1091,,1860,33_4,33,4,,,,,
LRB,B177,xd1113,,1860,33_3,33,3,,,,,
LRB,B178,xd1103,,1870,33_4,33,4,,,,,
LRB,B179,xd1093,,1860,33_3,33,3,,,,,
LRB,B180,xd1096,,1860,33_4,33,4,,,,,
LRB,B181,xd1092,,1870,33_4,33,4,,,,,
LRB,B182,xd1095,,1860,33_4,33,4,,,,,
LRB,B183,xd1135,,1860,33_3,33,3,,,,,
LRB,B184,xd1097,,1860,33_4,33,4,,,,,
LRB,B185,xd1110,,1850,33_3,33,3,,,,,
LRB,B186,xd1101,,1850,33_4,33,4,,,,,
LRB,B187,xd1108,,1860,33_3,33,3,,,,,
LRB,B188,xd1140,,1860,33_4,33,4,,,,,
LRB,B189,xd1139,,1860,33_3,33,3,,,,,
LRB,B190,xd985,,1760,33_1,33,1,,,,,
LRB,B191,xd1290,,1570,33_1,33,1,,,,,
LRB,B192,xd1166,,1860,33_3,33,3,,,,,
LRB,B193,xd1215,,1800,33_1,33,1,,,,,
LRB,B194,xd1221,,1715,33_1,33,1,,,,,
LRB,B195,xd1166,,1850,33_3,33,3,,,,,
LRB,B196,xd1203,,1870,33_1,33,1,,,,,
LRB,B197,xd1165,,1860,33_3,33,3,,,,,
LRB,B198,xd1202,,1870,33_1,33,1,,,,,
LRB,B199,xd1126,,1860,33_3,33,3,,,,,
LRB,B200,xd1166,,1860,33_1,33,1,,,,,
LRB,B201,xd1184,,1860,33_1,33,1,,,,,
LRB,B202,xd1164,,1870,33_3,33,3,,,,,
LRB,B203,xd988,,1860,33_1,33,1,,,,,
LRB,B204,xd1189,,1860,33_1,33,1,,,,,
LRB,B205,xd989,,1870,33_3,33,3,,,,,
LRB,B206,xd1162,,1860,33_3,33,3,,,,,
LRB,B207,xd1182,,1860,33_1,33,1,,,,,
LRB,B208,xd1160,,1860,33_1,33,1,,,,,
LRB,B209,xd991,,1860,33_1,33,1,,,,,
LRB,B210,xd1161,,1870,33_1,33,1,,,,,
LRB,B211,xd1162,,1860,33_1,33,1,,,,,
LRB,B212,xd992,,1870,33_3,33,3,,,,,
LRB,B213,xd1185,,1870,33_1,33,1,,,,,
LRB,B214,xd1183,,1860,33_1,33,1,,,,,
LRB,B215,xd995,,1870,33_1,33,1,,,,,
LRB,B216,xd1178,,1860,33_1,33,1,,,,,
LRB,B217,xd1171,,1860,33_1,33,1,,,,,
LRB,B218,xd1169,,1860,33_1,33,1,,,,,
LRB,B219,xd993,,1860,33_3,33,3,,,,,
LRB,B221,xd1175,,1860,33_1,33,1,,,,,
LRB,B222,xd1152,,1860,33_1,33,1,,,,,
LRB,B223,xd994,,1870,33_1,33,1,,,,,
LRB,B224,xd995,,1860,33_1,33,1,,,,,
LRB,B225,xd1196,,1850,33_1,33,1,,,,,
LRB,B226,xd1157,,1870,33_1,33,1,,,,,
LRB,B227,xd1201,,1860,33_1,33,1,,,,,
LRB,B228,xd1176,,1860,33_1,33,1,,,,,
LRB,B229,xd1180,,1860,33_1,33,1,,,,,
LRB,B230,xd1194,,1860,33_1,33,1,,,,,
LRB,B231,xd1155,,1870,33_1,33,1,,,,,
LRB,B232,xd1181,,1860,33_1,33,1,,,,,
LRB,B233,xd1170,,1860,33_1,33,1,,,,,
LRB,B234,xd1199,,1860,33_1,33,1,,,,,
LRB,B240,xd1275,,1880,33_1,33,1,,,,,
LRB,B241,xd1222,,1870,33_1,33,1,,,,,
LRB,B242,xd1259,,1880,33_1,33,1,,,,,
LRB,B243,xd1216,,1870,33_1,33,1,,,,,
LRB,B244,xd1219,,1860,33_1,33,1,,,,,
LRB,B245,xd1224,,1860,33_1,33,1,,,,,
LRB,B246,xd1228,,1860,33_1,33,1,,,,,
LRB,B248,xd1223,,1870,33_1,33,1,,,,,
LRB,B249,xd1227,,1870,33_1,33,1,,,,,
LRB,B250,xd1205,,1880,33_1,33,1,,,,,
LRB,B252,xd1200,,1860,33_1,33,1,,,,,
LRB,B253,xd1208,,1870,33_1,33,1,,,,,
LRB,B254,xd1229,,1850,33_1,33,1,,,,,
LRB,B255,xd1217,,1850,33_1,33,1,,,,,
LRB,B256,xd1211,,1850,33_1,33,1,,,,,
LRB,B257,xd1210,,1870,33_1,33,1,,,,,
LRB,B258,xd1218,,1850,33_1,33,1,,,,,
LRB,B259,xd1212,,1850,33_1,33,1,,,,,
LRB,B260,xd1226,,1880,33_1,33,1,,,,,
LRB,B268,xd1072,,1880,33_2,33,2,,,,,
LRB,B269,xd1088,,1860,33_3,33,3,,,,,
LRB,B270,xd1076,,1870,33_1,33,1,,,,,
LRB,B271,xd1079,,1850,33_1,33,1,,,,,
LRB,B272,xd997,,1880,33_1,33,1,,,,,
LRB,B273,xd1070,,1880,33_2,33,2,,,,,
LRB,B274,xd1078,,1850,33_4,33,4,,,,,
LRB,B275,xd1081,,1860,33_4,33,4,,,,,
LRB,B276,xd1207,,1860,33_2,33,2,,,,,
LRB,B277,xd1074,,1880,33_2,33,2,,,,,
LRB,B278,xd1085,,1860,33_4,33,4,,,,,
LRB,B279,xd1087,,1880,33_2,33,2,,,,,
LRB,B280,xd1086,,1880,33_2,33,2,,,,,
LRB,B281,xd1080,,NA,33_3,33,3,,,,,
LRB,B282,xd1073,,1860,33_3,33,3,,,,,
LRB,B283,xd1083,,1880,33_2,33,2,,,,,
LRB,B284,xd1077,,1880,33_4,33,4,,,,,
LRB,B285,xd1075,,1860,33_2,33,2,,,,,
LRB,B286,xd1084,,1860,33_2,33,2,,,,,
LRB,B287,xd1105,,1880,33_2,33,2,,,,,
LRB,B288,xd1090,,1890,33_2,33,2,,,,,
LRB,B289,xd1104,,1880,33_2,33,2,,,,,
LRB,B290,xd1068,,1890,33_2,33,2,,,,,
LRB,B291,xd1106,,1880,33_2,33,2,,,,,
LRB,B292,xd1082,,1880,33_2,33,2,,,,,
LRB,B293,xd998,,1880,33_2,33,2,,,,,
LRB,B294,xd999,,1840,33_2,33,2,,,,,
LRB,B295,xd1102,,1890,33_2,33,2,,,,,
LRB,B296,xd1000,,1850,33_1,33,1,,,,,
LRB,B297,xd1027,,1930,33_1,33,1,,,,,
LRB,B298,xd1067,,1830,33_2,33,2,,,,,
LRB,B299,xd1064,,1930,33_1,33,1,,,,,
LRB,B315,xd1141,,1850,33_1,33,1,,,,,
LRB,B316,xd1151,,1860,33_1,33,1,,,,,
LRB,B317,xd1148,,1870,33_1,33,1,,,,,
LRB,B318,xd1149,,1880,33_1,33,1,,,,,
LRB,B319,xd1150,,1860,33_2,33,2,,,,,
LRB,B320,xd1146,,1860,33_1,33,1,,,,,
LRB,B321,xd1147,,1880,33_1,33,1,,,,,
LRB,B322,xd1001,,1860,33_1,33,1,,,,,
LRB,B323,xd1174,,1870,33_1,33,1,,,,,
LRB,B324,xd1153,,1850,33_1,33,1,,,,,
LRB,B325,xd1142,,1860,33_1,33,1,,,,,
LRB,B326,xd1145,,1870,33_1,33,1,,,,,
LRB,B327,xd1055,,1870,33_1,33,1,,,,,
LRB,B328,xd1054,,1800,33_1,33,1,,,,,
LRB,B329,xd1058,,1700,33_1,33,1,,,,,
LRB,B330,xd1144,,1860,33_1,33,1,,,,,
LRB,B331,xd1053,,1880,33_1,33,1,,,,,
LRB,B332,xd1049,,1870,33_1,33,1,,,,,
LRB,B333,xd1143,,1850,33_2,33,2,,,,,
LRB,B334,xd1050,,1940,33_1,33,1,,,,,
LRB,B335,xd1003,,1900,33_1,33,1,,,,,
LRB,B336,xd1069,,1865,33_2,33,2,,,,,
LRB,B337,xd1051,,1800,33_1,33,1,,,,,
LRB,B338,xd1062,,1880,33_1,33,1,,,,,
LRB,B339,xd1004,,1850,33_1,33,1,,,,,
LRB,B340,xd1005,,1900,33_1,33,1,,,,,
LRB,B341,xd1006,,1890,33_1,33,1,,,,,
LRB,B342,xd1048,,1880,33_1,33,1,,,,,
LRB,B343,xd1044,,1880,33_1,33,1,,,,,
LRB,B344,xd1045,,1850,33_1,33,1,,,,,
LRB,B345,xd1034,,1860,33_1,33,1,,,,,
LRB,B346,xd1056,,1920,33_1,33,1,,,,,
LRB,B347,xd1043,,1870,33_2,33,2,,,,,
LRB,B348,xd1206,,1880,33_2,33,2,,,,,
LRB,B349,xd1035,,1880,33_2,33,2,,,,,
LRB,B350,xd1007,,1800,33_1,33,1,,,,,
LRB,B351,xd1008,,1880,33_2,33,2,,,,,
LRB,B352,xd1009,,1860,33_1,33,1,,,,,
LRB,B353,xd1065,,1900,33_1,33,1,,,,,
LRB,B354,xd1010,,1880,33_2,33,2,,,,,
LRB,B355,xd1046,,1880,33_1,33,1,,,,,
LRB,B356,xd1037,,1880,33_1,33,1,,,,,
LRB,B357,xd1066,,1880,33_1,33,1,,,,,
LRB,B358,xd1033,,1860,33_1,33,1,,,,,
LRB,B359,xd1026,,1930,33_1,33,1,,,,,
LRB,B360,xd1011,,1900,33_1,33,1,,,,,
LRB,B361,xd1032,,1860,33_1,33,1,,,,,
LRB,B362,xd1042,,1870,33_2,33,2,,,,,
LRB,B363,xd1012,,1890,33_2,33,2,,,,,
LRB,B364,xd1013,,1860,33_1,33,1,,,,,
LRB,B365,xd1063,,1890,33_1,33,1,,,,,
LRB,B369,xd1014,,1870,33_1,33,1,,,,,
LRB,B370,xd1015,,1890,33_1,33,1,,,,,
LRB,B371,xd1016,,1880,33_2,33,2,,,,,
LRB,B372,xd1039,,1890,33_1,33,1,,,,,
LRB,B373,xd1017,,1890,33_1,33,1,,,,,
LRB,B374,xd1038,,1900,33_1,33,1,,,,,
LRB,B375,xd1018,,1900,33_1,33,1,,,,,
LRB,B377,xd1029,,1950,33_1,33,1,,,,,
LRB,B378,xd1019,,1910,33_1,33,1,,,,,
LRB,B379,xd1020,,1920,33_1,33,1,,,,,
LRB,B380,xd1021,,1880,33_1,33,1,,,,,
LRB,B381,xd1022,,1920,33_1,33,1,,,,,
LRB,B382,xd1023,,1920,33_1,33,1,,,,,
LRB,B383,xd1024,,1880,33_1,33,1,,,,,
LRB,B384,xd1025,,1920,33_1,33,1,,,,,
LRB,B385,xd1041,,1880,33_1,33,1,,,,,
LRB,B386,xd1030,,1880,33_1,33,1,,,,,
LRB,B387,xd1060,,1880,33_1,33,1,,,,,
LRB,B388,xd1040,,1880,33_1,33,1,,,,,
LRB,B389,xd1036,,1880,33_1,33,1,,,,,
LRB,B390,xd1031,,1880,33_1,33,1,,,,,
LRB,B1,xd758,,1970,34_1,34,1,,,,,
LRB,B2,xd900,,1968,34_1,34,1,,,,,
LRB,B3,xd757,,1900,34_1,34,1,,,,,
LRB,B4,xd901,,1989,34_1,34,1,,,,,
LRB,B5,xd902,,1952,34_1,34,1,,,,,
LRB,B6,xd903,,1906,34_1,34,1,,,,,
LRB,B7,xd904,,1903,34_1,34,1,,,,,
LRB,B8,xd686,,1870,34_1,34,1,,,,,
LRB,B9,xd725,,1920,34_1,34,1,,,,,
LRB,B10,xd690,,1900,34_1,34,1,,,,,
LRB,B11,xd905,,1972,34_1,34,1,,,,,
LRB,B12,xd906,,1965,34_1,34,1,,,,,
LRB,B13,xd907,,1979,34_1,34,1,,,,,
LRB,B14,xd908,,1924,34_1,34,1,,,,,
LRB,B15,xd672,,1940,34_1,34,1,,,,,
LRB,B16,xd909,,1963,34_1,34,1,,,,,
LRB,B17,xd910,,1963,34_1,34,1,,,,,
LRB,B18,xd911,,1963,34_1,34,1,,,,,
LRB,B19,xd912,,1946,34_1,34,1,,,,,
LRB,B20,xd913,,1974,34_1,34,1,,,,,
LRB,B21,xd914,,1978,34_1,34,1,,,,,
LRB,B22,xd635,,1900,34_2,34,2,,,,,
LRB,B23,xd915,,1900,34_1,34,1,,,,,
LRB,B24,xd636,,1900,34_1,34,1,,,,,
LRB,B25,xd617,,1920,34_2,34,2,,,,,
LRB,B26,xd634,,1900,34_1,34,1,,,,,
LRB,B27,xd620,,1933,34_1,34,1,,,,,
LRB,B28,xd622,,1860,34_2,34,2,,,,,
LRB,B35,xd1330,,1950,34_3,34,3,,,,,
LRB,B36,xd1358,,1960,34_1,34,1,,,,,
LRB,B37,xd916,,1968,34_1,34,1,,,,,
LRB,B38,xd1345,,1989,34_1,34,1,,,,,
LRB,B39,xd1347,,1960,34_1,34,1,,,,,
LRB,B40,xd917,,1990,34_1,34,1,,,,,
LRB,B41,xd1397,,1920,34_2,34,2,,,,,
LRB,B42,xd1403,,1901,34_1,34,1,,,,,
LRB,B43,xd1362,,1940,34_1,34,1,,,,,
LRB,B44,xd918,,1968,34_1,34,1,,,,,
LRB,B45,xd1401,,1938,34_1,34,1,,,,,
LRB,B46,xd919,,1600,34_3,34,3,,,,,
LRB,B47,xd920,,1975,34_1,34,1,,,,,
LRB,B48,xd1413,,1880,34_1,34,1,,,,,
LRB,B49,xd921,,1954,34_1,34,1,,,,,
LRB,B50,xd1411,,1910,34_1,34,1,,,,,
LRB,B51,xd1386,,1870,34_1,34,1,,,,,
LRB,B52,xd922,,1880,34_1,34,1,,,,,
LRB,B53,xd1387,,1900,34_1,34,1,,,,,
LRB,B54,xd1385,,1880,34_1,34,1,,,,,
LRB,B55,xd1383,,1870,34_1,34,1,,,,,
LRB,B60,xd923,,1980,34_1,34,1,,,,,
LRB,B61,xd924,,1976,34_1,34,1,,,,,
LRB,B62,xd925,,1977,34_1,34,1,,,,,
LRB,B63,xd926,,1980,34_1,34,1,,,,,
LRB,B64,xd927,,1980,34_1,34,1,,,,,
LRB,B65,xd5,,1930,34_1,34,1,,,,,
LRB,B66,xd928,,NA,34_1,34,1,,,,,
LRB,B67,xd929,,1950,34_1,34,1,,,,,
LRB,B68,xd930,,1920,34_1,34,1,,,,,
LRB,B69,xd9,,1910,34_1,34,1,,,,,
LRB,B70,xd2,,1920,34_1,34,1,,,,,
LRB,B71,xd931,,1928,34_1,34,1,,,,,
LRB,B72,xd1,,1950,34_1,34,1,,,,,
LRB,B73,xd7,,1910,34_1,34,1,,,,,
LRB,B74,xd932,,1962,34_1,34,1,,,,,
LRB,B75,xd933,,1976,34_1,34,1,,,,,
LRB,B76,xd934,,1968,34_1,34,1,,,,,
LRB,B77,xd935,,1920,34_1,34,1,,,,,
LRB,B78,xd936,,1950,34_1,34,1,,,,,
LRB,B79,xd8,,NA,34_1,34,1,,,,,
LRB,B82,xd937,,1848,34_2,34,2,,,,,
LRB,B83,xd938,,1900,34_1,34,1,,,,,
LRB,B84,xd939,,1978,34_1,34,1,,,,,
LRB,B85,xd940,,1970,34_1,34,1,,,,,
LRB,B86,xd941,,1973,34_1,34,1,,,,,
LRB,B87,xd774,,1950,34_1,34,1,,,,,
LRB,B88,xd777,,1930,34_1,34,1,,,,,
LRB,B89,xd942,,1920,34_1,34,1,,,,,
LRB,B90,xd781,,1920,34_1,34,1,,,,,
LRB,B91,xd943,,1920,34_1,34,1,,,,,
LRB,B92,xd944,,1960,34_1,34,1,,,,,
LRB,B93,xd945,,1930,34_1,34,1,,,,,
LRB,B94,xd775,,1937,34_1,34,1,,,,,
LRB,B95,xd778,,1920,34_1,34,1,,,,,
LRB,B96,xd946,,1880,34_1,34,1,,,,,
LRB,B97,xd776,,1930,34_1,34,1,,,,,
LRB,B98,xd947,,1926,34_1,34,1,,,,,
LRB,B99,xd948,,1900,34_1,34,1,,,,,
LRB,B100,xd949,,NA,34_1,34,1,,,,,
LRB,B101,xd950,,1934,34_1,34,1,,,,,
LRB,B102,xd951,,1909,34_1,34,1,,,,,
LRB,B103,xd952,,1928,34_1,34,1,,,,,
LRB,B104,xd953,,NA,34_1,34,1,,,,,
LRB,B105,xd954,,1900,34_1,34,1,,,,,
LRB,B106,xd780,,1910,34_1,34,1,,,,,
LRB,B107,xd955,,1870,34_1,34,1,,,,,
LRB,B108,xd956,,1934,34_1,34,1,,,,,
LRB,B109,xd773,,1965,34_1,34,1,,,,,
LRB,B110,xd957,,1880,34_1,34,1,,,,,
LRB,B111,xd958,,1960,34_1,34,1,,,,,
LRB,B112,xd959,,1968,34_1,34,1,,,,,
LRB,B113,xd960,,1936,34_1,34,1,,,,,
LRB,B114,xd961,,1848,34_1,34,1,,,,,
LRB,B115,xd962,,1840,34_1,34,1,,,,,
LRB,B116,xd963,,1900,34_1,34,1,,,,,
LRB,B117,xd964,,1965,34_1,34,1,,,,,
LRB,B118,xd965,,1968,34_1,34,1,,,,,
LRB,B119,xd966,,1850,34_1,34,1,,,,,
LRB,B120,xd967,,1968,34_1,34,1,,,,,
LRB,B121,xd779,,1900,34_1,34,1,,,,,
LRB,B122,xd968,,1870,34_1,34,1,,,,,
LRB,B123,xd969,,1922,34_1,34,1,,,,,
LRB,B124,xd772,,1900,34_1,34,1,,,,,
LRB,B125,xd970,,1880,34_1,34,1,,,,,
LRB,B126,xd971,,1912,34_1,34,1,,,,,
LRB,B127,xd972,,1941,34_1,34,1,,,,,
LRB,B128,xd973,,1890,34_1,34,1,,,,,
LRB,B129,xd974,,1840,34_1,34,1,,,,,
LRB,B130,xd784,,1910,34_1,34,1,,,,,
LRB,B131,xd975,,1850,34_1,34,1,,,,,
LRB,B132,xd976,,1850,34_1,34,1,,,,,
LRB,B133,xd977,,1850,34_1,34,1,,,,,
LRB,B134,xd978,,1850,34_1,34,1,,,,,
LRB,B135,xd979,,1850,34_1,34,1,,,,,
LRB,B136,xd980,,1830,34_1,34,1,,,,,
LRB,B137,xd783,,1830,34_1,34,1,,,,,
LRB,B143,xd1289,,1900,34_2,34,2,,,,,
LRB,B144,xd1131,,1870,34_1,34,1,,,,,
LRB,B145,xd1132,,1870,34_1,34,1,,,,,
LRB,B146,xd1134,,1880,34_1,34,1,,,,,
LRB,B147,xd1137,,1850,34_1,34,1,,,,,
LRB,B148,xd1123,,1860,34_1,34,1,,,,,
LRB,B149,xd1130,,1870,34_2,34,2,,,,,
LRB,B150,xd1133,,1860,34_1,34,1,,,,,
LRB,B151,xd1124,,1860,34_1,34,1,,,,,
LRB,B152,xd1118,,1850,34_1,34,1,,,,,
LRB,B153,xd1107,,1850,34_2,34,2,,,,,
LRB,B154,xd1129,,1850,34_1,34,1,,,,,
LRB,B155,xd1121,,1850,34_2,34,2,,,,,
LRB,B156,xd1128,,1770,34_2,34,2,,,,,
LRB,B157,xd1122,,1870,34_1,34,1,,,,,
LRB,B158,xd1116,,1860,34_2,34,2,,,,,
LRB,B159,xd1116,,1860,34_3,34,3,,,,,
LRB,B160,xd1112,,1860,34_2,34,2,,,,,
LRB,B161,xd1127,,1860,34_3,34,3,,,,,
LRB,B162,xd1094,,1860,34_2,34,2,,,,,
LRB,B163,xd1111,,1850,34_1,34,1,,,,,
LRB,B164,xd1125,,1805,34_3,34,3,,,,,
LRB,B165,xd1117,,1860,34_3,34,3,,,,,
LRB,B166,xd1100,,1860,34_2,34,2,,,,,
LRB,B167,xd1098,,NA,34_3,34,3,,,,,
LRB,B168,xd983,,1850,34_3,34,3,,,,,
LRB,B169,xd1099,,NA,34_2,34,2,,,,,
LRB,B170,xd1120,,NA,34_3,34,3,,,,,
LRB,B171,xd1138,,1850,34_2,34,2,,,,,
LRB,B172,xd1119,,1860,34_2,34,2,,,,,
LRB,B173,xd1115,,1860,34_2,34,2,,,,,
LRB,B174,xd1109,,1860,34_2,34,2,,,,,
LRB,B175,xd1136,,1850,34_1,34,1,,,,,
LRB,B176,xd1091,,1860,34_2,34,2,,,,,
LRB,B177,xd1113,,1860,34_1,34,1,,,,,
LRB,B178,xd1103,,1870,34_3,34,3,,,,,
LRB,B179,xd1093,,1860,34_2,34,2,,,,,
LRB,B180,xd1096,,1860,34_3,34,3,,,,,
LRB,B181,xd1092,,1870,34_2,34,2,,,,,
LRB,B182,xd1095,,1860,34_3,34,3,,,,,
LRB,B183,xd1135,,1860,34_1,34,1,,,,,
LRB,B184,xd1097,,1860,34_3,34,3,,,,,
